time,memory usage,updateQueue,friendsUpdateQueue,followersUpdateQueue,favoriteTweetUpdateQueue,userHarvestQueue,hashtagHarvestQueue,tweetUpdateQueue,twRetweetUpdateQueue
5373,232386560,10000,0,6,0,2,0,9998,10000
5378,232386560,10000,0,6,0,2,0,9998,10000
5383,232386560,10000,0,6,0,2,0,9998,10000
5388,232386560,10000,0,6,0,2,0,9998,10000
5393,232386560,10000,0,6,0,2,0,9998,10000
5398,232386560,10000,0,6,0,2,0,9998,10000
5403,232386560,10000,0,6,0,2,0,9999,10000
5408,232357888,10000,0,6,0,2,0,9998,10000
5413,232357888,10000,0,6,0,2,0,9998,10000
5418,232357888,10000,0,6,0,2,0,9998,10000
5423,232357888,10000,0,6,0,2,0,9998,10000
5428,232386560,10000,0,6,0,2,0,9998,10000
5433,232386560,10000,0,6,0,2,0,9998,10000
5438,232386560,10000,0,6,0,2,0,9998,10000
5443,232386560,10000,0,6,0,2,0,9998,10000
5448,232386560,10000,0,6,0,2,0,9998,10000
5453,232386560,10000,0,6,0,2,0,9998,10000
5458,232038400,10000,0,6,0,2,0,9999,10000
5463,232038400,10000,0,6,0,2,0,9999,10000
5468,232038400,10000,0,6,0,2,0,9998,10000
5473,232038400,10000,0,6,0,2,0,9998,10000
5478,232038400,10000,0,6,0,2,0,9998,10000
5483,232103936,10000,0,6,0,2,0,9998,10000
5488,232103936,10000,0,6,0,2,0,9998,10000
5493,232103936,10000,0,6,0,2,0,9998,10000
5498,232071168,10000,0,6,0,2,0,9998,10000
5503,232071168,10000,0,6,0,2,0,9998,10000
5508,232071168,10000,0,6,0,2,0,9998,10000
5513,232071168,10000,0,6,0,2,0,9998,10000
5518,232103936,10000,0,6,0,2,0,9999,10000
5523,232103936,10000,0,6,0,2,0,9998,10000
5528,232103936,10000,0,6,0,2,0,9998,10000
5533,232103936,10000,0,6,0,2,0,9998,10000
5538,232103936,10000,0,6,0,2,0,9998,10000
5543,232103936,10000,0,6,0,2,0,9998,10000
5548,232103936,10000,0,6,0,2,0,9998,10000
5553,232177664,10000,0,6,0,2,0,9998,10000
5558,232189952,10000,0,6,0,2,0,9998,10000
5563,232366080,10000,0,6,0,2,0,9999,10000
5568,233123840,10000,0,6,0,1,0,9998,9999
5573,233123840,10000,0,6,0,1,0,9999,9999
5578,233144320,10000,0,6,0,1,0,9998,10000
5583,233144320,10000,0,6,0,1,0,9998,10000
5588,233115648,10000,0,6,0,1,0,9998,10000
5593,233115648,10000,0,6,0,1,0,9998,9998
5598,233115648,10000,0,6,0,1,0,9998,10000
5603,233115648,10000,0,6,0,1,0,9998,10000
5608,233144320,10000,0,6,0,1,0,9998,9999
5613,232386560,10000,0,6,0,1,0,9998,9999
5618,232386560,10000,0,6,0,1,0,9999,10000
5623,232386560,10000,0,6,0,1,0,9998,10000
5628,232386560,10000,0,6,0,1,0,9999,10000
5633,232386560,10000,0,6,0,1,0,9999,10000
5638,232386560,10000,0,6,0,1,0,9999,10000
5643,232386560,10000,0,6,0,1,0,9999,10000
5648,232968192,10000,0,6,0,0,0,9999,9999
5653,232968192,10000,0,6,0,0,0,9999,10000
5658,232968192,9999,0,6,0,0,0,9998,10000
5663,232968192,10000,0,6,0,0,0,9998,10000
5668,232968192,10000,0,6,0,0,0,9998,10000
5673,232980480,10000,0,6,0,0,0,9999,10000
5678,232947712,10000,0,6,0,0,0,9998,10000
5683,232947712,10000,0,6,0,0,0,9999,10000
5688,232947712,10000,0,6,0,0,0,9999,10000
5693,232947712,10000,0,6,0,0,0,9998,10000
5698,232984576,10000,0,6,0,0,0,9998,10000
5703,233005056,10000,0,6,0,0,0,9998,10000
5708,233005056,10000,0,6,0,0,0,9998,10000
5713,233005056,10000,0,6,0,0,0,9998,10000
5718,233005056,10000,0,6,0,0,0,9998,10000
5723,232513536,10000,0,6,0,0,0,9998,10000
5728,232685568,10000,0,6,0,0,0,9999,10000
5733,232685568,10000,0,6,0,0,0,9998,10000
5738,232685568,10000,0,6,0,0,0,9998,10000
5743,232685568,10000,0,6,0,0,0,9999,10000
5748,232685568,10000,0,6,0,0,0,9999,9998
5753,232685568,10000,0,6,0,0,0,9999,9999
5758,232685568,10000,0,6,0,0,0,9999,9999
5763,232685568,10000,0,6,0,0,0,9999,9999
5768,232656896,10000,0,6,0,0,0,9999,10000
5773,232656896,10000,0,6,0,0,0,9999,10000
5778,232656896,10000,0,6,0,0,0,9999,10000
5783,232656896,10000,0,6,0,0,0,10000,10000
5788,232689664,10000,0,6,0,0,0,10000,10000
5793,232689664,10000,0,6,0,0,0,9999,10000
5798,232689664,10000,0,6,0,0,0,9999,10000
5803,232689664,10000,0,6,0,0,0,9999,10000
5808,232689664,10000,0,6,0,0,0,9999,10000
5813,232689664,10000,0,6,0,0,0,9999,10000
5818,232689664,10000,0,6,0,0,0,9999,10000
5823,232689664,10000,0,6,0,0,0,9999,10000
5828,232689664,10000,0,6,0,0,0,9999,10000
5833,232689664,10000,0,6,0,0,0,9999,10000
5838,232689664,10000,0,6,0,0,0,9999,10000
5843,232935424,10000,0,6,0,0,0,10000,10000
5848,232935424,10000,0,6,0,0,0,9999,10000
5853,232935424,10000,0,6,0,0,0,10000,9999
5858,232898560,9996,0,6,0,0,0,10000,9998
5863,232910848,10000,0,6,0,0,0,10000,9999
5868,232910848,10000,0,6,0,0,0,10000,9999
5873,232927232,10000,0,6,0,0,0,10000,10000
5878,232964096,10000,0,6,0,0,0,9999,9998
5883,233086976,10000,0,6,0,0,0,9999,9999
5888,233086976,10000,0,6,0,0,0,9999,10000
5893,233086976,10000,0,6,0,0,0,9999,10000
5898,233103360,10000,0,6,0,0,0,10000,10000
5903,233144320,10000,0,6,0,0,0,10000,10000
5908,233144320,10000,0,6,0,0,0,10000,10000
5913,233144320,10000,0,6,0,0,0,10000,9999
5918,233144320,10000,0,6,0,0,0,10000,9999
5923,233144320,10000,0,6,0,0,0,10000,10000
5928,233291776,10000,0,6,0,0,0,10000,9999
5933,233291776,10000,0,6,0,0,0,10000,9999
5938,233291776,10000,0,6,0,0,0,10000,10000
5943,233291776,10000,0,6,0,0,0,10000,10000
5948,233259008,10000,0,6,0,0,0,10000,9999
5953,233316352,10000,0,6,0,0,0,10000,9999
5958,233381888,10000,0,6,0,0,0,10000,9999
5963,233381888,10000,0,6,0,0,0,10000,10000
5968,233414656,10000,0,6,0,0,0,10000,10000
5973,233414656,10000,0,6,0,0,0,10000,10000
5978,233414656,10000,0,6,0,0,0,10000,10000
5983,233926656,10000,0,6,0,0,0,10000,10000
5988,233926656,10000,0,6,0,0,0,10000,10000
5993,233926656,10000,0,6,0,0,0,10000,10000
5999,233926656,10000,0,6,0,0,0,10000,10000
6004,233926656,10000,0,6,0,0,0,10000,10000
6009,233926656,10000,0,6,0,0,0,10000,10000
6014,233926656,10000,0,6,0,0,0,10000,10000
6019,233926656,10000,0,6,0,0,0,10000,10000
6024,233926656,10000,0,6,0,0,0,9999,10000
6029,233926656,10000,0,6,0,0,0,9999,10000
6034,233897984,10000,0,6,0,0,0,9999,10000
6039,234328064,10000,0,6,0,0,0,9999,10000
6044,234328064,10000,0,6,0,0,0,9999,10000
6049,234328064,10000,0,6,0,0,0,9998,10000
6054,234328064,10000,0,6,0,0,0,9998,10000
6059,234360832,10000,0,6,0,0,0,9998,10000
6064,234360832,10000,0,6,0,0,0,9998,10000
6069,234360832,10000,0,6,0,0,0,9998,10000
6074,234360832,10000,0,6,0,0,0,9999,10000
6079,234360832,10000,0,6,0,0,0,9998,10000
6084,234360832,10000,0,6,0,0,0,9998,10000
6089,234360832,10000,0,6,0,0,0,9998,10000
6094,234614784,10000,0,6,0,0,0,9998,10000
6099,234614784,10000,0,6,0,0,0,9999,10000
6104,234614784,10000,0,6,0,0,0,9999,10000
6109,234614784,10000,0,6,0,0,0,9999,10000
6114,234614784,10000,0,6,0,0,0,9999,10000
6119,234614784,10000,0,6,0,0,0,9999,10000
6124,234582016,10000,0,6,0,0,0,9999,10000
6129,234434560,10000,0,6,0,0,0,10000,10000
6134,234434560,10000,0,6,0,0,0,9999,10000
6139,234434560,10000,0,6,0,0,0,10000,10000
6144,234434560,10000,0,6,0,0,0,9999,10000
6149,234930176,10000,0,6,0,0,0,10000,10000
6154,234930176,10000,0,6,0,0,0,9999,10000
6159,234930176,10000,0,6,0,0,0,9999,10000
6164,234930176,10000,0,6,0,0,0,9999,10000
6169,235466752,10000,0,6,0,0,0,9999,10000
6174,235466752,10000,0,6,0,0,0,9999,10000
6179,235466752,10000,0,6,0,0,0,9999,10000
6184,235466752,10000,0,6,0,0,0,9999,10000
6189,235466752,10000,0,6,0,0,0,9999,10000
6194,235466752,10000,0,6,0,0,0,9999,10000
6199,235466752,10000,0,6,0,0,0,9999,10000
6204,235466752,10000,0,6,0,0,0,10000,10000
6209,235466752,10000,0,6,0,0,0,10000,10000
6214,235433984,10000,0,6,0,0,0,10000,10000
6219,235433984,10000,0,6,0,0,0,10000,10000
6224,235433984,10000,0,6,0,0,0,10000,10000
6229,235433984,10000,0,6,0,0,0,10000,10000
6234,235433984,10000,0,6,0,0,0,9999,10000
6239,235462656,10000,0,6,0,0,0,9999,10000
6244,235462656,10000,0,6,0,0,0,9999,10000
6249,235462656,10000,0,6,0,0,0,9999,10000
6254,235462656,10000,0,6,0,0,0,9999,10000
6259,235462656,10000,0,6,0,0,0,9999,10000
6264,234369024,10000,0,6,0,0,0,9990,10000
6269,234369024,10000,0,6,0,0,0,9970,10000
6274,234369024,10000,0,6,0,0,0,9950,10000
6279,234369024,10000,0,6,0,0,0,9930,10000
6284,233738240,10000,0,6,0,0,0,9911,10000
6289,233738240,10000,0,6,0,0,0,9896,10000
6294,233738240,10000,0,6,0,0,0,9876,10000
6299,233738240,10000,0,6,0,0,0,9856,10000
6304,233705472,10000,0,6,0,0,0,9836,10000
6309,233705472,10000,0,6,0,0,0,9816,10000
6314,233992192,10000,0,6,0,0,0,9804,10000
6319,233992192,10000,0,6,0,0,0,9784,10000
6324,233992192,10000,0,6,0,0,0,9764,10000
6329,234020864,10000,0,6,0,0,0,9744,10000
6334,234020864,10000,0,6,0,0,0,9724,10000
6339,234020864,10000,0,6,0,0,0,9709,10000
6344,234020864,10000,0,6,0,0,0,9690,10000
6349,234020864,10000,0,6,0,0,0,9670,10000
6354,234020864,10000,0,6,0,0,0,9650,10000
6359,234020864,10000,0,6,0,0,0,9630,10000
6364,234020864,10000,0,6,0,0,0,9610,10000
6369,234209280,10000,0,6,0,0,0,9596,10000
6374,234209280,10000,0,6,0,0,0,9576,10000
6379,234209280,10000,0,6,0,0,0,9556,10000
6384,234229760,10000,0,6,0,0,0,9536,10000
6389,234229760,10000,0,6,0,0,0,9516,10000
6394,234201088,10000,0,6,0,0,0,9502,10000
6399,234201088,10000,0,6,0,0,0,9482,10000
6404,234201088,10000,0,6,0,0,0,9462,10000
6409,234201088,10000,0,6,0,0,0,9442,10000
6414,234201088,10000,0,6,0,0,0,9422,10000
6419,234225664,10000,0,6,0,0,0,9406,10000
6424,234225664,10000,0,6,0,0,0,9388,10000
6429,234225664,10000,0,6,0,0,0,9368,10000
6434,234225664,10000,0,6,0,0,0,9348,10000
6439,234225664,10000,0,6,0,0,0,9328,10000
6444,233943040,10000,0,6,0,0,0,9311,10000
6449,233943040,10000,0,6,0,0,0,9294,10000
6454,233943040,10000,0,6,0,0,0,9274,10000
6459,233943040,10000,0,6,0,0,0,9254,10000
6464,233943040,10000,0,6,0,0,0,9234,10000
6469,233943040,10000,0,6,0,0,0,9214,10000
6474,233943040,10000,0,6,0,0,0,9201,9999
6479,233943040,10000,0,6,0,0,0,9181,9997
6484,233938944,10000,0,6,0,0,0,9161,9998
6489,234360832,10000,0,6,0,0,0,9141,10000
6494,234430464,10000,0,6,0,0,0,9121,10000
6499,234020864,10000,0,6,0,0,0,9109,9999
6504,234020864,10000,0,6,0,0,0,9093,10000
6509,234053632,10000,0,6,0,0,0,9073,10000
6514,234053632,10000,0,6,0,0,0,9053,9998
6519,234061824,10000,0,6,0,0,0,9033,10000
6524,234061824,10000,0,6,0,0,0,9013,9999
6529,234078208,10000,0,6,0,0,0,9001,10000
6534,234086400,10000,0,6,0,0,0,8981,10000
6539,234086400,10000,0,6,0,0,0,8961,10000
6544,234086400,10000,0,6,0,0,0,8941,10000
6549,234086400,10000,0,6,0,0,0,8921,10000
6554,234352640,10000,0,6,0,0,0,8907,10000
6559,234352640,10000,0,6,0,0,0,8897,10000
6564,234352640,10000,0,6,0,0,0,8878,9999
6569,234352640,10000,0,6,0,0,0,8858,9999
6574,234328064,10000,0,6,0,0,0,8837,10000
6579,234328064,10000,0,6,0,0,0,8820,10000
6584,234328064,10000,0,6,0,0,0,8810,10000
6589,234328064,9999,0,6,0,0,0,8800,10000
6595,234328064,10000,0,6,0,0,0,8782,10000
6600,234360832,10000,0,6,0,0,0,8762,10000
6605,234360832,10000,0,6,0,0,0,8742,10000
6610,234360832,10000,0,6,0,0,0,8722,10000
6615,234360832,10000,0,6,0,0,0,8712,10000
6620,234360832,10000,0,6,0,0,0,8702,10000
6625,234360832,10000,0,6,0,0,0,8693,10000
6630,234360832,10000,0,6,0,0,0,8677,10000
6635,234360832,10000,0,6,0,0,0,8657,9999
6640,234360832,10000,0,6,0,0,0,8637,10000
6645,234553344,10000,0,6,0,0,0,8623,10000
6650,234553344,10000,0,6,0,0,0,8603,10000
6655,234553344,10000,0,6,0,0,0,8583,9998
6660,234553344,10000,0,6,0,0,0,8563,9998
6665,234520576,10000,0,6,0,0,0,8543,10000
6670,234520576,10000,0,6,0,0,0,8523,9999
6675,234520576,10000,0,6,0,0,0,8503,9999
6680,234520576,10000,0,6,0,0,0,8489,9999
6685,234520576,10000,0,6,0,0,0,8474,10000
6690,234549248,10000,0,6,0,0,0,8454,9999
